-383,266
-787,-979
841,488
805,-882
90,-756
991,476
872,681
323,-368
256,841
156,-646
-495,-36
249,868
-799,-65
-686,153
-361,-809
884,684
-227,806
-268,-715
178,-103
509,-249
-357,234
983,-617
-343,101
0,420
-587,610
264,808
-216,-910
-839,240
949,374
-71,-50
921,-259
-48,-307
799,-288
966,810
502,658
479,92
-198,-325
774,-555
338,-153
42,-756
615,-258
731,-544
945,132
630,-861
-428,-569
468,927
278,-889
-193,429
-534,798
-348,-250
243,-694
-37,900
-191,397
-210,-277
-352,-51
295,-864
790,-314
-220,-691
-124,289
-416,-525
-36,-9
764,-991
236,-138
97,-910
-750,747
110,-365
837,468
136,739
-340,-600
-11,-789
-270,581
191,227
100,-230
-52,421
-41,-956
-243,33
-465,274
-582,327
819,-210
919,237
475,913
-369,794
-358,-249
-106,-658
-715,-892
-390,-200
-97,268
-593,833
-951,-399
444,-528
110,363
-462,-659
-793,707
-255,-251
-124,-957
-84,853
-941,-811
-633,724
350,118
500,-459
14,-109
110,-849
-117,-519
-99,491
144,-277
327,477
960,260
-621,679
51,-505
-298,305
158,-196
565,-415
345,723
696,-954
-360,288
-852,-486
-892,-387
38,-231
-274,-244
872,-106
245,-704
232,-795
-364,-501
-269,-861
-716,654
-101,179
-561,-780
899,-81
-13,-129
321,-699
-728,-78
-18,-717
649,-109
534,-970
535,-380
-733,993
-93,-318
-619,-515
339,145
959,938
224,-646
-197,156
-741,-434
-296,343
-630,-818
531,-600
921,-225
488,245
322,-760
45,167
305,-168
-401,576
-615,-496
109,-940
-459,642
-358,-848
-152,-251
433,-547
629,-97
496,399
815,545
-989,244
-862,-258
-317,-418
-932,834
540,147
376,-409
-391,-400
282,-799
-439,114
-300,177
-31,33
548,990
-326,724
-351,-459
786,397
38,-535
-316,288
633,-683
-272,-160
625,-258
995,806
-961,280
-448,-976
-310,763
-95,955
-217,263
852,-506
580,-113
60,-209
463,379
241,-183
264,261
-546,-222
695,-433
-310,901
-651,510
-369,-34
425,-471
-519,-741
81,-778
900,422
-365,682
-6,521
376,604
-845,-669
-496,-161
459,994
-864,-595
694,-985
991,531
-799,957
-381,-582
-3,114
-725,303
62,-301
738,-951
-36,515
564,-68
-917,-591
199,-75
366,367
205,-545
595,438
929,-954
727,548
522,-430
588,897
-592,-854
892,620
864,72
849,13
329,-297
743,989
89,-872
752,-45
-927,539
922,-415
373,533
116,274
94,434
-506,-824
-772,682
-597,564
-108,-17
-829,-343
-202,948
146,29
-567,-272
-296,317
151,846
561,-863
298,1
-400,255
525,-389
-348,427
-663,177
436,850
477,-508
355,867
456,-802
-641,699
-82,-680
-531,979
789,995
327,802
-794,-181
-468,-245
967,-96
-486,732
29,-95
-790,-655
-570,201
-625,-633
521,-447
-220,260
813,74
-337,-909
-31,179
36,-25
319,661
-708,211
-252,985
-724,647
135,623
-101,109
-748,646
-163,-43
-841,642
-545,360
-517,-140
186,-898
222,252
606,156
824,282
-946,-139
-700,-669
-621,683
226,977
561,-787
851,252
999,682
364,-563
849,195
496,521
-595,-528
-328,-331
331,-145
-982,163
552,184
735,561
-418,-497
-442,-918
-267,69
45,342
-330,75
-764,787
-676,-336
-832,-305
-606,-254
-461,19
102,-510
96,-130
-182,167
554,-351
467,-993
-42,-38
868,215
47,126
402,911
72,965
-463,-324
-660,549
948,-788
25,108
652,-950
-251,-928
57,-393
-849,-431
430,386
-673,-698
-717,-440
32,870
-668,250
199,261
793,287
241,15
-48,-682
-313,196
-130,-548
-446,-522
218,-167
-396,-225
-461,-550
-448,118
655,779
-964,985
-406,452
887,603
-518,-758
-404,193
-990,-582
27,621
804,-407
-971,-962
233,911
576,30
639,-944
-605,-529
491,-637
-54,163
-563,-518
-672,-809
613,584
477,-547
-44,789
-152,982
-676,-354
973,564
259,-152
118,784
-844,143
-940,969
894,405
890,841
50,-5
-800,-26
5,641
-542,-831
779,472
461,735
995,802
-562,-532
617,482
-404,815
-334,624
-287,-6
-853,619
-8,750
-590,96
-263,-485
-717,405
-614,-985
420,-788
-285,-206
